ind,user_id,date,yes_no,start_etime,end_etime,start_stime,end_stime,source,target,trip_time_sec,path
156,a9bf05cf2f9c5632,02/22/2021,yes,1613947944533,1613948150137,2021-02-21 17:52:24,2021-02-21 17:55:50,L1_Entrance_8,L6_ST_1,205,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_CLL', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L6_CCC_walkway', 'L6_ST_1']"
157,a9bf05cf2f9c5632,02/22/2021,yes,1613977234982,1613977595536,2021-02-22 02:00:34,2021-02-22 02:06:35,L6_CLL,B1_Supermarket_entrance_1,360,"['L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1']"
158,a9bf05cf2f9c5632,02/22/2021,yes,1613978870563,1613978933254,2021-02-22 02:27:50,2021-02-22 02:28:53,B1_Supermarket_entrance_2,L1_Entrance_8,62,"['B1_Supermarket_entrance_2', 'B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
159,a9bf05cf2f9c5632,02/19/2021,yes,1613711337151,1613711627527,2021-02-19 00:08:57,2021-02-19 00:13:47,L1_CP_zone_2,B1_Supermarket_entrance_1,290,"['L1_CP_zone_2', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1']"
160,a9bf05cf2f9c5632,02/19/2021,yes,1613712590824,1613712775042,2021-02-19 00:29:50,2021-02-19 00:32:55,B1_Supermarket_entrance_2,L1_Entrance_8,184,"['B1_Supermarket_entrance_2', 'B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
161,a9bf05cf2f9c5632,02/26/2021,yes,1614293628188,1614293778335,2021-02-25 17:53:48,2021-02-25 17:56:18,L1_Entrance_8,L6_ST_1,150,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_CLL', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L6_CCC_walkway', 'L6_ST_1']"
162,a9bf05cf2f9c5632,02/26/2021,yes,1614314657857,1614314852494,2021-02-25 23:44:17,2021-02-25 23:47:32,L6_CLL,L1_Entrance_8,194,"['L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
163,a9bf05cf2f9c5632,02/26/2021,yes,1614319811807,1614320808220,2021-02-26 01:10:11,2021-02-26 01:26:48,L1_Entrance_8,L6_ST_1,996,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_CLL', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L7_CLL', 'L7_CCC_walkway', 'L7_ELL_corridor', 'L7_ELL', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_CCC_walkway', 'L6_ST_1']"
164,a9bf05cf2f9c5632,02/26/2021,yes,1614322076534,1614323577368,2021-02-26 01:47:56,2021-02-26 02:12:57,L6_ST_1,L1_Entrance_8,1500,"['L6_ST_1', 'L6_CCC_walkway', 'L6_CLL', 'L7_CLL', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
165,a9bf05cf2f9c5632,02/26/2021,yes,1614324183523,1614324506472,2021-02-26 02:23:03,2021-02-26 02:28:26,L1_Entrance_8,B1_Supermarket_entrance_1,322,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1']"
166,a9bf05cf2f9c5632,02/23/2021,yes,1614034413016,1614035045842,2021-02-22 17:53:33,2021-02-22 18:04:05,L1_Entrance_8,L6_ST_1,632,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_CLL', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L6_CCC_walkway', 'L6_ST_1']"
167,a9bf05cf2f9c5632,02/23/2021,yes,1614058672021,1614059741089,2021-02-23 00:37:52,2021-02-23 00:55:41,L6_ST_1,L1_Entrance_8,1069,"['L6_ST_1', 'L6_CCC_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
168,b443471405f0ca2e,01/29/2021,yes,1611867067131,1611867391203,2021-01-28 15:51:07,2021-01-28 15:56:31,L4_R1_garden,L1_Entrance_7,324,"['L4_R1_garden', 'L4_R1_deck', 'L4_R1_LL_corridor', 'L4_R1_LL', 'L1_R1_LL', 'L1_CP_zone_4', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_FC_zone_11', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8', 'L1_Entrance_mrt', 'L1_Entrance_7', 'L1_Thoroughfare', 'L1_Entrance_7']"
169,b443471405f0ca2e,01/29/2021,yes,1611869067958,1611870327028,2021-01-28 16:24:27,2021-01-28 16:45:27,L1_Entrance_7,L1_Yassin_walkway,1259,"['L1_Entrance_7', 'L1_Entrance_mrt', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_CLL', 'B1_Supermarket_entrance_2', 'B1_Carpark_zone_2', 'B1_Carpark_zone_3', 'B1_Carpark_zone_1', 'B1_Carpark_zone_3', 'B1_Carpark_zone_4', 'B1_R1_LL', 'L1_R1_LL', 'L4_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway']"
170,b443471405f0ca2e,01/29/2021,yes,1611887671476,1611888068153,2021-01-28 21:34:31,2021-01-28 21:41:08,L4_R1_LL,L1_Thoroughfare,396,"['L4_R1_LL', 'L4_R1_LL_corridor', 'L4_R1_deck', 'L4_ST_walkway', 'L4_R1_deck', 'L4_R1_garden', 'L4_R1_deck', 'L4_R1_LL_corridor', 'L4_R1_LL', 'L5_R1_LL', 'L6_R1_LL', 'L6_R1_LL_corridor', 'L6_Deck_1', 'L6_R1_LL_corridor', 'L6_R1_LL', 'L5_R1_LL', 'L4_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_9_walkway', 'L2_FC_zone_9', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_1', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_7', 'L1_Thoroughfare']"
171,b443471405f0ca2e,01/29/2021,yes,1611902590917,1611903260722,2021-01-29 01:43:10,2021-01-29 01:54:20,L1_Entrance_7,L4_R1_garden,669,"['L1_Entrance_7', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_R2_LL', 'L4_R2_LL', 'L4_R2_LL_corridor', 'L4_R2_deck', 'L4_ST_walkway', 'L4_ST_1', 'L4_ST_walkway', 'L4_R1_deck', 'L4_R1_LL_corridor', 'L4_R1_LL', 'L5_R1_LL', 'L6_R1_LL', 'L6_R1_LL_corridor', 'L6_Deck_2', 'L6_R1_LL_corridor', 'L6_R1_LL', 'L5_R1_LL', 'L4_R1_LL', 'L4_R1_LL_corridor', 'L4_R1_deck', 'L4_R1_garden']"
172,b443471405f0ca2e,01/29/2021,yes,1611924553646,1611925618983,2021-01-29 07:49:13,2021-01-29 08:06:58,L4_R1_garden,L1_ELL,1065,"['L4_R1_garden', 'L4_R1_deck', 'L4_R1_LL_corridor', 'L4_R1_LL', 'L1_R1_LL', 'L1_CP_zone_4', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_FC_zone_9_walkway', 'L2_FC_zone_9', 'L2_FC_zone_9_walkway', 'L2_FC_zone_11', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL']"
173,b443471405f0ca2e,01/29/2021,yes,1611926867960,1611927176184,2021-01-29 08:27:47,2021-01-29 08:32:56,L1_Entrance_7,L4_R1_garden,308,"['L1_Entrance_7', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_CP_zone_4', 'L1_R2_LL', 'L4_R2_LL', 'L4_R2_LL_corridor', 'L4_R2_deck', 'L4_ST_walkway', 'L4_R2_deck', 'L4_R2_LL_corridor', 'L4_R2_LL', 'L1_R2_LL', 'L1_CP_zone_4', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'L4_R1_LL', 'L4_R1_LL_corridor', 'L4_R1_deck', 'L4_R1_garden']"
174,b443471405f0ca2e,02/04/2021,yes,1612415413369,1612415997784,2021-02-04 00:10:13,2021-02-04 00:19:57,L2_FC_zone_7,L4_R1_garden,584,"['L2_FC_zone_7', 'L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'L4_R1_LL', 'L4_R1_LL_corridor', 'L4_R1_deck', 'L4_R1_garden']"
175,b443471405f0ca2e,02/28/2021,yes,1614475763598,1614475834180,2021-02-27 20:29:23,2021-02-27 20:30:34,L6_CLL,B1_Posb_bank,70,"['L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank']"
176,b443471405f0ca2e,01/28/2021,yes,1611825757404,1611825948149,2021-01-28 04:22:37,2021-01-28 04:25:48,L1_Yassin_walkway,L2_FC_zone_7,190,"['L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7']"
177,b443471405f0ca2e,01/30/2021,yes,1611967848417,1611968359970,2021-01-29 19:50:48,2021-01-29 19:59:19,L4_ST_walkway,L1_ELL,511,"['L4_ST_walkway', 'L4_R1_deck', 'L4_R1_garden', 'L4_R1_deck', 'L4_R1_LL_corridor', 'L4_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL']"
178,bb6b948547ba3f47,02/23/2021,yes,1614067936776,1614068334135,2021-02-23 03:12:16,2021-02-23 03:18:54,L10_R2_LL,L1_Entrance_8,397,"['L10_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_ELL_corridor', 'L6_ELL', 'L2_ELL_2', 'L1_ELL', 'L1_Entrance_8']"
179,bb6b948547ba3f47,02/23/2021,yes,1614069652151,1614069927360,2021-02-23 03:40:52,2021-02-23 03:45:27,L1_Entrance_8,L10_R2_LL,275,"['L1_Entrance_8', 'L1_ELL', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L2_ELL_2', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_CCC_walkway', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L10_R2_LL']"
180,bb6b948547ba3f47,02/22/2021,yes,1613981479916,1613982389234,2021-02-22 03:11:19,2021-02-22 03:26:29,L6_FC_walkway,L1_Entrance_8,909,"['L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_ELL_corridor', 'L6_ELL', 'L2_ELL_2', 'L1_ELL', 'L1_Entrance_8']"
181,c738c557aaab25dd,02/17/2021,yes,1613525639015,1613525796769,2021-02-16 20:33:59,2021-02-16 20:36:36,L1_CP_zone_2,L1_Thoroughfare,157,"['L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Thoroughfare']"
182,c738c557aaab25dd,02/17/2021,yes,1613533789183,1613534712417,2021-02-16 22:49:49,2021-02-16 23:05:12,L1_CP_zone_2,L1_Shop_walkway_2,923,"['L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2']"
183,c738c557aaab25dd,02/17/2021,yes,1613542336702,1613542683002,2021-02-17 01:12:16,2021-02-17 01:18:03,L1_Entrance_1_lobby,L1_CP_zone_2,346,"['L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2']"
184,c79878ea7258d5de,02/09/2021,yes,1612846816341,1612846823348,2021-02-09 00:00:16,2021-02-09 00:00:23,L1_Entrance_1,L2_SLL_corridor,7,"['L1_Entrance_1', 'L1_SLL_corridor', 'L1_SLL', 'L2_SLL', 'L2_SLL_corridor']"
185,c829fa4183f082b4,02/02/2021,yes,1612244132445,1612244815156,2021-02-02 00:35:32,2021-02-02 00:46:55,L10_R2_LL,L6_R2_LL,682,"['L10_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL']"
186,c829fa4183f082b4,02/02/2021,yes,1612252598524,1612252990728,2021-02-02 02:56:38,2021-02-02 03:03:10,L6_R2_LL,L9_R2_LL,392,"['L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L10_R2_LL', 'L9_R2_LL']"
187,c829fa4183f082b4,02/20/2021,yes,1613796280928,1613798206672,2021-02-19 23:44:40,2021-02-20 00:16:46,L10_R2_LL,L2_FC_zone_5,1925,"['L10_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_CCC_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_9_walkway', 'L2_FC_zone_9', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_5']"
188,c829fa4183f082b4,02/20/2021,yes,1613798971723,1613799938425,2021-02-20 00:29:31,2021-02-20 00:45:38,L2_FC_zone_8,L10_R2_LL,966,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L10_R2_LL']"
189,c829fa4183f082b4,02/20/2021,yes,1613813864386,1613814374717,2021-02-20 04:37:44,2021-02-20 04:46:14,L10_R2_LL,L1_Entrance_7,510,"['L10_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_7']"
190,c829fa4183f082b4,02/20/2021,yes,1613816812452,1613816878814,2021-02-20 05:26:52,2021-02-20 05:27:58,L1_R2_LL,L10_R2_LL,66,"['L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L10_R2_LL']"
191,cce9b74412cfe867,02/26/2021,yes,1614323585259,1614323773847,2021-02-26 02:13:05,2021-02-26 02:16:13,L6_AAH_walkway,L1_Entrance_8,188,"['L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
192,d1d655279d592f3f,02/10/2021,yes,1612929840786,1612933535388,2021-02-09 23:04:00,2021-02-10 00:05:35,L6_CLL,L6_ELL,3694,"['L6_CLL', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_Deck_3', 'L6_Link_bridge', 'L6_Deck_3', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_ELL_corridor', 'L6_ELL']"
193,d1d655279d592f3f,02/10/2021,yes,1612950144796,1612950789397,2021-02-10 04:42:24,2021-02-10 04:53:09,L6_ELL,L1_CLL,644,"['L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_CCC_walkway', 'L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL']"
194,d1d655279d592f3f,02/11/2021,yes,1613014165880,1613015535056,2021-02-10 22:29:25,2021-02-10 22:52:15,L6_R2_LL,L1_Entrance_8,1369,"['L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_ELL_corridor', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_CCC_walkway', 'L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_CLL', 'B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_ELL', 'L1_Entrance_8']"
195,d374f1f860365cf0,02/04/2021,yes,1612431012547,1612431207279,2021-02-04 04:30:12,2021-02-04 04:33:27,L1_CP_zone_2,L1_Thoroughfare,194,"['L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Thoroughfare']"
196,d374f1f860365cf0,02/04/2021,yes,1612444668753,1612444765421,2021-02-04 08:17:48,2021-02-04 08:19:25,L1_Thoroughfare,L1_CP_zone_2,96,"['L1_Thoroughfare', 'L1_PG', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2']"
197,d374f1f860365cf0,02/04/2021,yes,1612445406287,1612445550199,2021-02-04 08:30:06,2021-02-04 08:32:30,L1_CP_zone_2,L1_Entrance_1,143,"['L1_CP_zone_2', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1']"
198,d437a505f3eb256d,02/22/2021,yes,1613950747442,1613950757670,2021-02-21 18:39:07,2021-02-21 18:39:17,L2_FC_zone_5,L2_FC_zone_2,10,"['L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_2', 'L2_FC_zone_3', 'L2_FC_zone_2']"
199,d437a505f3eb256d,02/22/2021,yes,1613951600767,1613951852601,2021-02-21 18:53:20,2021-02-21 18:57:32,L2_FC_zone_3,L2_FC_zone_8,251,"['L2_FC_zone_3', 'L2_FC_zone_2', 'L2_FC_zone_1', 'L2_FC_zone_8']"
200,d437a505f3eb256d,02/22/2021,yes,1613952738568,1613953324691,2021-02-21 19:12:18,2021-02-21 19:22:04,L2_CLL,L2_FC_zone_9,586,"['L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_FC_zone_9_walkway', 'L2_FC_zone_9']"
201,d437a505f3eb256d,02/22/2021,yes,1613956306651,1613960282151,2021-02-21 20:11:46,2021-02-21 21:18:02,L2_CLL,L6_Deck_3,3975,"['L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_1', 'L1_CP_zone_2', 'L1_CP_zone_4', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_3']"
202,d437a505f3eb256d,02/22/2021,yes,1613962692224,1613964878559,2021-02-21 21:58:12,2021-02-21 22:34:38,L2_FC_zone_5,L1_CP_zone_3,2186,"['L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_4', 'L1_Fish_pond', 'L1_CP_zone_3']"
203,d437a505f3eb256d,02/22/2021,yes,1613965568240,1613967024924,2021-02-21 22:46:08,2021-02-21 23:10:24,L1_Shop_walkway_3,L2_FC_zone_8,1456,"['L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'B1_Posb_bank', 'B1_CLL', 'L1_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8']"
204,d437a505f3eb256d,02/22/2021,yes,1613967686276,1613967698894,2021-02-21 23:21:26,2021-02-21 23:21:38,L2_FC_zone_8,L2_FC_zone_4,12,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4']"
205,d437a505f3eb256d,02/22/2021,yes,1613970858913,1613971333356,2021-02-22 00:14:18,2021-02-22 00:22:13,L2_FC_zone_7,L1_Shop_walkway_2,474,"['L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2']"
206,d437a505f3eb256d,02/17/2021,yes,1613523602800,1613523772220,2021-02-16 20:00:02,2021-02-16 20:02:52,L2_FC_zone_8,L2_FC_zone_7,169,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7']"
207,d437a505f3eb256d,02/17/2021,yes,1613524655824,1613525365461,2021-02-16 20:17:35,2021-02-16 20:29:25,L2_FC_zone_8,L2_FC_zone_11,709,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_FC_zone_9_walkway', 'L2_FC_zone_11']"
208,d437a505f3eb256d,02/17/2021,yes,1613530217279,1613532127798,2021-02-16 21:50:17,2021-02-16 22:22:07,L2_FC_zone_5,L2_FC_zone_1,1910,"['L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1']"
209,d437a505f3eb256d,02/26/2021,yes,1614293559152,1614293712118,2021-02-25 17:52:39,2021-02-25 17:55:12,L2_FC_zone_9,L2_FC_zone_1,152,"['L2_FC_zone_9', 'L2_FC_zone_8', 'L2_FC_zone_1']"
210,d437a505f3eb256d,02/26/2021,yes,1614296071951,1614297779942,2021-02-25 18:34:31,2021-02-25 19:02:59,L2_FC_zone_2,L2_FC_zone_5,1707,"['L2_FC_zone_2', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_5']"
211,d437a505f3eb256d,02/26/2021,yes,1614298965219,1614299117317,2021-02-25 19:22:45,2021-02-25 19:25:17,L2_FC_zone_7,L2_FC_zone_5,152,"['L2_FC_zone_7', 'L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_5']"
212,d437a505f3eb256d,02/26/2021,yes,1614299810272,1614300992187,2021-02-25 19:36:50,2021-02-25 19:56:32,L2_CLL,L2_FC_zone_5,1181,"['L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_5']"
213,d437a505f3eb256d,02/26/2021,yes,1614301672773,1614303863969,2021-02-25 20:07:52,2021-02-25 20:44:23,L2_FC_zone_8,L6_CCC_walkway,2191,"['L2_FC_zone_8', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_SLL_corridor', 'L2_SLL', 'L6_SLL', 'L6_SLL_corridor', 'L6_CCC_walkway']"
